order_id,category,product_name,price,quantity,order_date,revenue
1378,Health & Beauty,Olaplex Hair Treatment,181.18,1,2017-09-12 16:45:40,181.18
1379,Health & Beauty,The Ordinary Serum,59.63,5,2017-02-06 09:39:36,298.15
1380,Health & Beauty,Urban Decay Eyeshadow,185.47,2,2023-01-29 02:43:21,370.94
1381,Health & Beauty,Foreo Luna Cleaner,137.5,3,2020-03-10 23:09:30,412.5
1382,Clothing,Rolex Submariner,50.89,1,2022-04-29 13:28:08,50.89
1383,Sports & Outdoors,Spalding Basketball,597.66,2,2020-04-25 12:01:38,1195.32
1384,Clothing,The North Face Jacket,48.66,2,2022-06-29 16:14:09,97.32
1385,Clothing,Ray-Ban Aviators,253.65,1,2025-01-04 07:15:13,253.65
1386,Automotive,Mobil 1 Motor Oil,285.51,1,2023-04-29 19:46:50,285.51
1387,Health & Beauty,Glossier Boy Brow,31.42,1,2017-01-04 10:59:27,31.42
1388,Books & Media,Steam Gift Card,53.87,5,2016-02-18 12:45:06,269.35
1389,Sports & Outdoors,Patagonia Backpack,398.66,1,2016-06-16 00:48:05,398.66
1390,Health & Beauty,Clinique Cleanser,62.09,3,2022-06-21 13:45:27,186.27
1391,Books & Media,Kindle Oasis,105.5,5,2023-12-12 23:39:47,527.5
1392,Sports & Outdoors,Fitbit Charge 5,509.55,1,2025-01-01 04:10:34,509.55
1393,Clothing,Nike Air Max 270,201.45,5,2017-11-16 01:32:32,1007.25
1394,Books & Media,Audible Subscription,187.33,3,2021-06-26 20:28:40,561.99
1395,Health & Beauty,Glossier Boy Brow,87.32,1,2022-01-11 04:05:03,87.32
1396,Books & Media,Coursera Course,192.38,1,2023-08-20 00:43:55,192.38
1397,Automotive,Rain-X Windshield Treatment,369.25,2,2018-10-26 09:34:28,738.5
1398,Books & Media,Kindle Oasis,193.67,2,2020-11-24 01:07:09,387.34
1399,Health & Beauty,Clinique Cleanser,180.53,3,2024-02-02 23:00:40,541.59
1400,Electronics,GoPro Hero 12,1283.94,2,2018-03-12 12:08:57,2567.88
1401,Electronics,Dell XPS 13,99.46,2,2024-02-19 21:59:23,198.92
1402,Sports & Outdoors,Yeti Cooler,479.79,2,2024-04-24 20:38:43,959.58
1403,Books & Media,Coursera Course,163.3,1,2016-06-11 02:32:56,163.3
1404,Home & Garden,Dyson V15 Vacuum,286.73,1,2022-09-17 16:03:29,286.73
1405,Electronics,Dell XPS 13,1623.85,5,2024-12-10 00:10:44,8119.25
1406,Clothing,Gucci Belt,295.98,1,2016-06-10 01:56:24,295.98
1407,Health & Beauty,The Ordinary Serum,103.91,1,2023-10-30 23:42:30,103.91
1408,Books & Media,Kindle Oasis,52.32,1,2016-01-22 04:38:18,52.32
1409,Clothing,Ray-Ban Aviators,39.23,2,2017-06-20 11:36:50,78.46
1410,Sports & Outdoors,North Face Sleeping Bag,119.0,1,2017-08-15 15:36:05,119.0
1411,Electronics,Nintendo Switch,1210.21,2,2016-11-20 02:00:19,2420.42
1412,Automotive,WeatherTech Floor Mats,528.67,4,2021-04-30 15:45:48,2114.68
1413,Electronics,Kindle Paperwhite,1173.14,1,2021-04-14 05:18:11,1173.14
1414,Automotive,Rain-X Windshield Treatment,279.48,1,2018-10-06 16:43:56,279.48
1415,Home & Garden,KitchenAid Stand Mixer,118.58,1,2022-11-16 14:38:40,118.58
1416,Clothing,Gucci Belt,194.41,1,2023-04-11 16:14:41,194.41
1417,Clothing,Columbia Rain Jacket,297.26,1,2017-07-07 02:37:46,297.26
1418,Automotive,Armor All Protectant,769.67,4,2018-07-01 04:16:30,3078.68
1419,Electronics,GoPro Hero 12,999.59,1,2015-12-08 19:39:51,999.59
1420,Clothing,Columbia Rain Jacket,58.23,2,2022-11-23 05:54:11,116.46
1421,Health & Beauty,Olaplex Hair Treatment,160.94,5,2017-12-21 09:54:47,804.7
1422,Clothing,Levi's 501 Jeans,325.32,5,2022-10-28 04:54:31,1626.6
1423,Clothing,Levi's 501 Jeans,311.11,1,2018-11-16 09:57:32,311.11
1424,Health & Beauty,Urban Decay Eyeshadow,127.07,1,2020-12-08 12:30:29,127.07
1425,Home & Garden,Ring Doorbell,28.54,2,2019-01-29 08:58:24,57.08
1426,Electronics,PlayStation 5,1954.74,3,2024-12-29 15:38:42,5864.22
1427,Books & Media,Adobe Creative Suite,95.52,2,2020-07-07 14:03:51,191.04
1428,Electronics,Dell XPS 13,269.72,1,2023-11-19 19:54:50,269.72
1429,Sports & Outdoors,Patagonia Backpack,112.66,1,2016-09-24 15:31:29,112.66
1430,Health & Beauty,Rare Beauty Blush,65.59,4,2020-02-02 23:06:44,262.36
1431,Home & Garden,West Elm Sofa,648.99,5,2016-07-20 02:18:53,3244.95
1432,Electronics,Samsung 4K TV,152.29,1,2018-07-02 23:48:48,152.29
1433,Automotive,Michelin Tires,597.52,1,2017-01-07 05:40:37,597.52
1434,Clothing,Gucci Belt,230.74,3,2022-12-10 22:02:09,692.22
1435,Clothing,Gucci Belt,343.27,3,2019-09-23 11:51:34,1029.81
1436,Automotive,Bosch Car Battery,411.57,1,2019-11-06 07:59:48,411.57
1437,Health & Beauty,Clinique Cleanser,175.54,4,2019-07-27 01:57:36,702.16
1438,Electronics,Nintendo Switch,1190.93,1,2023-03-25 07:15:11,1190.93
1439,Clothing,Champion Hoodie,465.03,5,2018-11-04 08:41:22,2325.15
1440,Sports & Outdoors,Spalding Basketball,99.11,2,2021-11-30 03:11:16,198.22
1441,Home & Garden,Instant Pot Duo,285.32,1,2025-06-27 11:56:23,285.32
1442,Electronics,Sony WH-1000XM5,316.18,5,2023-08-13 10:35:22,1580.9
1443,Sports & Outdoors,Patagonia Backpack,461.0,2,2020-11-01 00:01:07,922.0
1444,Books & Media,National Geographic Magazine,158.96,1,2025-08-25 06:03:44,158.96
1445,Books & Media,Coursera Course,49.79,4,2024-09-09 02:08:38,199.16
1446,Sports & Outdoors,Trek Mountain Bike,597.49,5,2023-09-08 10:33:05,2987.45
1447,Home & Garden,Dyson V15 Vacuum,590.76,2,2020-01-11 21:38:50,1181.52
1448,Home & Garden,Ring Doorbell,474.09,1,2025-07-28 18:48:20,474.09
1449,Electronics,iPad Pro,1961.36,1,2023-10-27 11:09:03,1961.36
1450,Health & Beauty,Olaplex Hair Treatment,106.79,4,2024-11-06 04:57:24,427.16
1451,Sports & Outdoors,Garmin GPS Watch,489.64,1,2023-07-06 07:17:26,489.64
1452,Sports & Outdoors,REI Hiking Boots,68.19,1,2022-09-24 13:37:36,68.19
1453,Clothing,Levi's 501 Jeans,188.83,2,2017-05-10 16:54:31,377.66
1454,Electronics,Nintendo Switch,1354.62,1,2023-08-17 19:33:52,1354.62
1455,Automotive,Yakima Bike Rack,904.33,1,2023-07-21 05:07:10,904.33
1456,Sports & Outdoors,Bowflex Dumbbells,100.4,4,2018-12-17 03:27:01,401.6
1457,Automotive,Armor All Protectant,463.39,5,2015-11-02 09:42:18,2316.95
1458,Automotive,Pioneer Car Stereo,112.72,3,2024-11-04 22:55:20,338.16
1459,Electronics,Sony WH-1000XM5,880.51,2,2025-01-15 12:07:48,1761.02
1460,Books & Media,Barnes & Noble Gift Card,45.39,1,2021-07-10 20:45:41,45.39
1461,Health & Beauty,Foreo Luna Cleaner,22.3,3,2016-09-09 07:54:47,66.9
1462,Electronics,iPad Pro,762.9,1,2022-01-12 12:15:50,762.9
1463,Home & Garden,Ninja Blender,527.33,1,2025-05-09 08:40:07,527.33
1464,Health & Beauty,Olaplex Hair Treatment,50.49,3,2019-11-15 17:49:56,151.47
1465,Books & Media,Harry Potter Box Set,131.56,2,2019-08-25 17:58:46,263.12
1466,Home & Garden,Nest Thermostat,720.9,4,2020-07-12 01:15:08,2883.6
1467,Electronics,Samsung Galaxy S24,776.99,5,2024-02-01 05:45:20,3884.95
1468,Books & Media,Audible Subscription,166.76,5,2024-11-11 01:41:18,833.8
1469,Health & Beauty,Dyson Hair Dryer,112.18,2,2023-07-03 10:14:43,224.36
1470,Books & Media,Spotify Premium,160.98,1,2019-01-07 07:39:55,160.98
1471,Sports & Outdoors,Yeti Cooler,66.5,1,2020-09-19 19:35:41,66.5
1472,Electronics,Samsung Galaxy S24,371.29,1,2018-05-01 06:50:59,371.29
1473,Sports & Outdoors,Patagonia Backpack,527.5,1,2020-10-19 14:56:23,527.5
1474,Sports & Outdoors,Hydro Flask Water Bottle,334.03,1,2023-11-16 16:10:02,334.03
1475,Home & Garden,Ring Doorbell,368.99,1,2020-10-09 08:28:45,368.99
1476,Clothing,Adidas Ultraboost 22,25.69,2,2024-08-26 17:46:00,51.38
1477,Health & Beauty,Rare Beauty Blush,89.4,3,2021-05-13 12:40:58,268.2
1478,Sports & Outdoors,North Face Sleeping Bag,406.2,5,2023-08-09 21:18:41,2031.0
1479,Home & Garden,West Elm Sofa,127.26,2,2018-09-26 01:38:21,254.52
1480,Automotive,Thule Roof Rack,295.33,3,2020-09-18 09:49:58,885.99
1481,Automotive,Armor All Protectant,85.36,3,2020-08-26 00:27:57,256.08
1482,Sports & Outdoors,Patagonia Backpack,378.81,1,2024-12-02 06:33:15,378.81
1483,Home & Garden,Ninja Blender,779.23,1,2018-07-22 22:23:21,779.23
1484,Clothing,Adidas Ultraboost 22,34.96,3,2025-08-02 21:44:50,104.88
1485,Clothing,The North Face Jacket,141.3,1,2019-04-21 17:19:42,141.3
1486,Books & Media,Steam Gift Card,11.76,3,2021-08-30 12:31:38,35.28
1487,Clothing,Calvin Klein Underwear,232.49,1,2024-11-21 20:57:00,232.49
1488,Home & Garden,KitchenAid Stand Mixer,738.34,4,2024-04-23 04:47:30,2953.36
1489,Automotive,Garmin Dash Cam,1138.91,3,2018-06-20 14:41:40,3416.73
1490,Electronics,Samsung 4K TV,1114.98,3,2020-11-03 10:58:44,3344.94
1491,Sports & Outdoors,Osprey Hiking Pack,188.1,1,2025-06-06 03:46:34,188.1
1492,Health & Beauty,Foreo Luna Cleaner,185.39,3,2017-09-21 20:03:45,556.17
1493,Health & Beauty,Urban Decay Eyeshadow,181.23,1,2025-03-09 11:27:11,181.23
1494,Electronics,Sony WH-1000XM5,98.35,2,2023-05-27 02:36:44,196.7
1495,Home & Garden,KitchenAid Stand Mixer,277.93,2,2025-09-27 05:56:45,555.86
1496,Books & Media,Adobe Creative Suite,157.35,2,2019-02-22 01:34:52,314.7
1497,Electronics,Samsung Galaxy S24,1099.9,5,2017-04-19 20:56:11,5499.5
1498,Books & Media,Netflix Subscription,42.92,3,2024-07-07 15:04:46,128.76
1499,Electronics,GoPro Hero 12,1350.19,4,2018-05-01 05:38:28,5400.76
1500,Health & Beauty,Dyson Hair Dryer,92.4,4,2022-02-26 14:57:17,369.6
1501,Electronics,Sony WH-1000XM5,722.59,2,2023-05-24 15:27:31,1445.18
1502,Automotive,Covercraft Car Cover,132.49,5,2022-11-19 10:33:54,662.45
1503,Automotive,Chemical Guys Car Wash,367.7,4,2022-11-10 15:23:53,1470.8
1504,Clothing,Patagonia Fleece,299.78,1,2018-04-04 11:23:09,299.78
1505,Clothing,Under Armour T-Shirt,245.19,3,2016-12-08 18:14:34,735.57
1506,Books & Media,Barnes & Noble Gift Card,78.28,1,2022-10-12 05:32:23,78.28
1507,Health & Beauty,Foreo Luna Cleaner,63.39,1,2025-04-08 15:18:44,63.39
1508,Sports & Outdoors,Lululemon Yoga Mat,349.39,1,2019-03-16 01:47:07,349.39
1509,Clothing,Patagonia Fleece,200.16,5,2016-07-13 08:34:18,1000.8
1510,Automotive,Armor All Protectant,383.33,2,2024-03-21 03:56:54,766.66
1511,Books & Media,Steam Gift Card,95.37,1,2015-11-09 03:13:06,95.37
1512,Clothing,Under Armour T-Shirt,160.58,5,2017-12-04 12:56:55,802.9
1513,Health & Beauty,CeraVe Facial Cleanser,179.83,4,2018-11-12 12:16:52,719.32
1514,Sports & Outdoors,Osprey Hiking Pack,418.95,2,2016-04-18 16:00:36,837.9
1515,Electronics,LG OLED TV,590.57,1,2021-12-19 19:49:55,590.57
1516,Books & Media,Apple Music,115.29,2,2023-11-29 22:40:47,230.58
1517,Health & Beauty,Dyson Hair Dryer,34.48,1,2020-03-24 15:20:04,34.48
1518,Clothing,Vans Old Skool,43.38,3,2023-08-28 18:12:11,130.14
1519,Health & Beauty,The Ordinary Serum,79.19,1,2020-06-14 05:53:38,79.19
1520,Home & Garden,Ring Doorbell,518.09,3,2016-08-22 15:14:12,1554.27
1521,Home & Garden,Roomba i7+,435.45,1,2024-07-21 23:40:11,435.45
1522,Clothing,Rolex Submariner,319.59,1,2018-08-28 11:27:29,319.59
1523,Books & Media,Spotify Premium,175.13,2,2020-06-06 17:14:22,350.26
1524,Health & Beauty,Neutrogena Sunscreen,141.41,1,2024-11-26 16:52:44,141.41
1525,Books & Media,Spotify Premium,165.55,1,2018-02-21 21:43:30,165.55
1526,Books & Media,Microsoft Office 365,77.74,5,2022-10-27 23:25:01,388.7
1527,Home & Garden,Vitamix Blender,730.86,1,2019-07-09 18:24:00,730.86
1528,Clothing,Converse Chuck Taylor,122.24,2,2025-04-26 07:02:49,244.48
1529,Books & Media,Steam Gift Card,167.13,1,2022-11-30 05:31:43,167.13
1530,Sports & Outdoors,Osprey Hiking Pack,64.31,1,2016-02-09 22:08:51,64.31
1531,Sports & Outdoors,Spalding Basketball,200.71,3,2018-03-06 17:36:37,602.13
1532,Automotive,Chemical Guys Car Wash,1070.98,3,2018-09-28 23:44:10,3212.94
1533,Health & Beauty,Glossier Boy Brow,17.41,1,2019-08-06 14:44:58,17.41
1534,Clothing,Patagonia Fleece,351.71,2,2021-01-16 05:22:41,703.42
1535,Clothing,Champion Hoodie,78.16,1,2023-01-15 13:52:04,78.16
1536,Health & Beauty,Olaplex Hair Treatment,159.4,1,2016-02-18 18:57:30,159.4
1537,Automotive,Chemical Guys Car Wash,916.08,1,2019-02-26 00:19:33,916.08
1538,Electronics,iPhone 15 Pro,1596.46,1,2023-10-17 16:58:24,1596.46
1539,Electronics,GoPro Hero 12,543.37,1,2020-12-11 07:01:35,543.37
1540,Health & Beauty,Fenty Beauty Foundation,153.86,1,2019-04-23 05:59:17,153.86
1541,Books & Media,MasterClass Subscription,44.0,3,2016-04-23 17:46:46,132.0
1542,Electronics,MacBook Air M3,1699.43,2,2025-09-04 09:07:53,3398.86
1543,Home & Garden,Nest Thermostat,149.43,2,2024-05-27 07:51:55,298.86
1544,Books & Media,Harry Potter Box Set,24.33,1,2024-10-23 00:29:36,24.33
1545,Clothing,Gucci Belt,107.9,2,2018-09-26 07:03:29,215.8
1546,Automotive,Covercraft Car Cover,35.06,1,2019-06-15 18:37:51,35.06
1547,Books & Media,Coursera Course,143.01,3,2018-12-18 06:18:02,429.03
1548,Sports & Outdoors,Hydro Flask Water Bottle,575.49,1,2021-11-06 17:17:10,575.49
1549,Sports & Outdoors,Fitbit Charge 5,144.28,2,2022-09-30 12:46:34,288.56
1550,Electronics,LG OLED TV,1969.99,1,2023-09-27 22:38:25,1969.99
1551,Electronics,PlayStation 5,315.03,3,2020-09-19 04:28:12,945.09
1552,Books & Media,Steam Gift Card,12.92,3,2024-03-18 18:07:59,38.76
1553,Electronics,iPad Pro,603.04,2,2023-05-14 13:50:29,1206.08
1554,Clothing,Converse Chuck Taylor,212.53,4,2019-01-10 00:00:02,850.12
1555,Automotive,Bosch Car Battery,1076.86,5,2022-01-24 03:10:33,5384.3
1556,Clothing,Nike Air Max 270,499.38,5,2017-08-08 10:42:43,2496.9
1557,Sports & Outdoors,Garmin GPS Watch,323.14,1,2017-11-03 17:23:49,323.14
1558,Clothing,Tommy Hilfiger Polo,209.3,1,2018-09-07 08:10:24,209.3
1559,Electronics,AirPods Pro,1951.65,3,2019-03-22 07:48:02,5854.95
1560,Books & Media,Coursera Course,198.18,1,2019-10-10 22:22:51,198.18
1561,Automotive,Mobil 1 Motor Oil,878.48,2,2025-09-17 20:20:18,1756.96
1562,Books & Media,Microsoft Office 365,152.48,4,2021-11-14 15:25:24,609.92
1563,Sports & Outdoors,Hydro Flask Water Bottle,369.84,4,2024-01-21 17:07:13,1479.36
1564,Books & Media,Microsoft Office 365,33.74,5,2017-08-26 05:56:23,168.7
1565,Electronics,Sony WH-1000XM5,1004.22,2,2018-02-07 08:36:01,2008.44
1566,Electronics,Samsung Galaxy S24,1488.71,1,2024-04-15 05:36:17,1488.71
1567,Health & Beauty,Fenty Beauty Foundation,194.75,4,2021-05-17 13:32:22,779.0
1568,Clothing,Under Armour T-Shirt,316.65,1,2017-02-11 09:25:26,316.65
1569,Health & Beauty,Olaplex Hair Treatment,109.75,5,2023-09-28 16:33:23,548.75
1570,Clothing,Under Armour T-Shirt,336.12,5,2024-05-26 14:47:37,1680.6
1571,Home & Garden,Casper Mattress,291.3,1,2016-05-08 06:39:24,291.3
1572,Sports & Outdoors,Osprey Hiking Pack,550.66,4,2023-06-21 20:26:06,2202.64
1573,Home & Garden,All-Clad Cookware Set,316.66,5,2016-06-04 12:14:13,1583.3
1574,Electronics,MacBook Air M3,1135.5,2,2018-08-09 21:18:26,2271.0
1575,Sports & Outdoors,Fitbit Charge 5,98.0,4,2024-02-08 20:53:25,392.0
1576,Automotive,Bosch Car Battery,695.56,5,2025-03-27 00:35:04,3477.8
1577,Health & Beauty,MAC Lipstick,119.58,5,2025-05-18 15:56:52,597.9
1578,Automotive,Garmin Dash Cam,622.82,4,2020-04-17 14:03:16,2491.28
1579,Sports & Outdoors,North Face Sleeping Bag,583.11,3,2020-08-26 08:44:37,1749.33
1580,Home & Garden,Dyson V15 Vacuum,46.81,1,2017-12-29 12:37:26,46.81
1581,Automotive,K&N Air Filter,438.19,1,2021-08-14 10:12:18,438.19
1582,Sports & Outdoors,Yeti Cooler,268.33,3,2022-10-27 13:44:18,804.99
1583,Home & Garden,Dyson V15 Vacuum,537.46,2,2019-10-21 19:43:30,1074.92
1584,Health & Beauty,Glossier Boy Brow,123.4,1,2020-12-31 14:11:06,123.4
1585,Electronics,AirPods Pro,381.07,3,2016-06-13 04:29:54,1143.21
1586,Sports & Outdoors,Hydro Flask Water Bottle,520.75,4,2020-05-07 15:26:01,2083.0
1587,Electronics,Samsung 4K TV,965.91,1,2021-03-13 16:22:53,965.91
1588,Sports & Outdoors,North Face Sleeping Bag,246.37,1,2024-02-14 11:39:36,246.37
1589,Electronics,Samsung 4K TV,1366.47,3,2024-04-06 12:17:53,4099.41
1590,Books & Media,Barnes & Noble Gift Card,154.16,3,2018-08-25 07:35:44,462.48
1591,Books & Media,Microsoft Office 365,75.85,4,2019-03-31 14:46:13,303.4
1592,Sports & Outdoors,Hydro Flask Water Bottle,511.45,1,2024-12-05 11:42:19,511.45
1593,Clothing,Under Armour T-Shirt,143.6,2,2025-07-27 15:56:54,287.2
1594,Sports & Outdoors,Bowflex Dumbbells,151.01,1,2025-08-25 16:46:14,151.01
1595,Electronics,Apple Watch Series 9,706.83,1,2025-06-13 14:15:11,706.83
1596,Automotive,Covercraft Car Cover,586.06,2,2021-09-21 01:55:54,1172.12
1597,Automotive,Bosch Car Battery,792.3,2,2024-05-25 15:38:42,1584.6
1598,Automotive,Thule Roof Rack,536.51,3,2019-03-21 03:59:10,1609.53
1599,Sports & Outdoors,Fitbit Charge 5,165.73,5,2025-02-16 08:46:49,828.65
1600,Clothing,Columbia Rain Jacket,24.02,1,2025-08-17 07:27:04,24.02
1601,Sports & Outdoors,REI Hiking Boots,403.27,5,2020-05-15 19:50:54,2016.35
1602,Health & Beauty,MAC Lipstick,164.08,4,2025-06-11 15:44:47,656.32
1603,Health & Beauty,CeraVe Facial Cleanser,23.26,2,2022-01-04 10:55:09,46.52
1604,Sports & Outdoors,Patagonia Backpack,159.42,2,2023-03-22 08:13:31,318.84
1605,Sports & Outdoors,Spalding Basketball,518.91,1,2019-04-11 19:07:06,518.91
1606,Automotive,Mobil 1 Motor Oil,342.31,2,2018-07-18 18:24:41,684.62
1607,Home & Garden,IKEA Billy Bookshelf,490.96,4,2019-11-14 19:34:12,1963.84
1608,Electronics,MacBook Air M3,424.24,2,2021-02-04 13:30:36,848.48
1609,Sports & Outdoors,Garmin GPS Watch,344.7,4,2022-12-29 06:23:49,1378.8
1610,Health & Beauty,Foreo Luna Cleaner,18.96,1,2020-06-14 12:05:57,18.96
1611,Clothing,Nike Air Max 270,140.32,2,2025-03-07 21:35:32,280.64
1612,Clothing,Ray-Ban Aviators,428.47,5,2016-02-25 15:21:02,2142.35
1613,Electronics,Canon EOS R5,1798.19,3,2020-11-18 12:13:08,5394.57
1614,Automotive,Bosch Car Battery,1083.67,4,2021-12-30 05:35:11,4334.68
1615,Health & Beauty,CeraVe Facial Cleanser,178.52,4,2018-03-16 08:11:36,714.08
1616,Clothing,Adidas Ultraboost 22,291.92,1,2024-09-10 06:17:48,291.92
1617,Health & Beauty,Dyson Hair Dryer,121.12,2,2024-04-04 18:29:51,242.24
1618,Electronics,Dell XPS 13,1219.65,3,2021-06-01 01:01:03,3658.95
1619,Automotive,Yakima Bike Rack,892.57,2,2023-01-03 13:08:23,1785.14
1620,Clothing,Levi's 501 Jeans,66.8,2,2020-06-25 21:48:34,133.6
1621,Sports & Outdoors,Fitbit Charge 5,167.5,1,2024-02-26 21:54:55,167.5
1622,Books & Media,Spotify Premium,141.43,1,2021-03-13 12:44:43,141.43
1623,Books & Media,Netflix Subscription,97.6,2,2020-07-15 17:00:16,195.2
1624,Automotive,AutoZone Gift Card,199.55,5,2022-01-25 23:36:02,997.75
1625,Automotive,Thule Roof Rack,54.66,1,2016-09-28 15:40:28,54.66
1626,Health & Beauty,Foreo Luna Cleaner,160.29,2,2020-02-12 21:53:16,320.58
1627,Books & Media,Netflix Subscription,65.31,3,2017-11-21 08:19:13,195.93
1628,Books & Media,Coursera Course,51.09,5,2022-06-03 19:20:27,255.45
1629,Electronics,GoPro Hero 12,1923.46,2,2020-12-06 14:02:14,3846.92
1630,Electronics,GoPro Hero 12,1654.28,2,2020-11-15 01:15:41,3308.56
1631,Clothing,Patagonia Fleece,446.77,5,2021-03-17 20:18:10,2233.85
1632,Automotive,Rain-X Windshield Treatment,783.98,1,2020-06-22 17:37:54,783.98
1633,Automotive,Bosch Car Battery,993.14,5,2023-10-30 04:34:03,4965.7
1634,Health & Beauty,Clinique Cleanser,186.18,3,2022-12-31 10:07:34,558.54
1635,Automotive,Bosch Car Battery,994.55,2,2024-06-05 04:25:11,1989.1
1636,Electronics,AirPods Pro,870.7,3,2023-07-11 09:38:05,2612.1
1637,Health & Beauty,Fenty Beauty Foundation,155.25,1,2023-05-11 03:41:07,155.25
1638,Automotive,Pioneer Car Stereo,189.23,4,2019-03-21 03:44:15,756.92
1639,Health & Beauty,Glossier Boy Brow,70.98,1,2017-09-12 14:14:36,70.98
1640,Clothing,Champion Hoodie,265.44,1,2022-10-17 13:07:49,265.44
1641,Automotive,K&N Air Filter,558.24,1,2020-03-31 17:44:42,558.24
1642,Clothing,Ray-Ban Aviators,302.61,3,2020-08-09 23:00:28,907.83
1643,Clothing,Adidas Ultraboost 22,216.03,1,2022-07-05 00:26:54,216.03
1644,Sports & Outdoors,Trek Mountain Bike,532.92,2,2016-03-01 18:30:59,1065.84
1645,Electronics,GoPro Hero 12,1139.13,2,2017-04-29 19:29:28,2278.26
1646,Sports & Outdoors,REI Hiking Boots,171.83,1,2016-08-29 06:31:02,171.83
1647,Sports & Outdoors,North Face Sleeping Bag,268.76,2,2018-05-09 08:17:48,537.52
1648,Electronics,AirPods Pro,381.74,1,2016-01-20 15:18:39,381.74
1649,Health & Beauty,MAC Lipstick,93.81,5,2024-03-21 11:11:17,469.05
1650,Electronics,Dell XPS 13,1441.45,2,2020-05-05 01:23:21,2882.9
1651,Home & Garden,Cuisinart Coffee Maker,407.98,1,2023-02-24 23:44:32,407.98
1652,Automotive,WeatherTech Floor Mats,732.1,2,2019-01-13 14:13:34,1464.2
1653,Sports & Outdoors,Patagonia Backpack,256.94,1,2016-04-20 17:18:07,256.94
1654,Home & Garden,Roomba i7+,207.5,5,2020-01-14 22:12:08,1037.5
1655,Home & Garden,West Elm Sofa,555.31,5,2017-04-09 16:37:20,2776.55
1656,Electronics,Nintendo Switch,309.75,3,2022-07-30 05:59:58,929.25
1657,Health & Beauty,Drunk Elephant Moisturizer,146.11,4,2020-03-04 01:28:26,584.44
1658,Electronics,Samsung Galaxy S24,1136.15,1,2021-06-23 06:24:11,1136.15
1659,Clothing,The North Face Jacket,455.49,1,2015-11-27 05:49:54,455.49
1660,Home & Garden,Casper Mattress,505.23,2,2022-07-12 11:47:54,1010.46
1661,Health & Beauty,Rare Beauty Blush,36.86,1,2025-09-08 22:49:33,36.86
1662,Clothing,Under Armour T-Shirt,97.39,5,2021-08-01 12:02:39,486.95
1663,Sports & Outdoors,Patagonia Backpack,72.0,4,2018-03-24 00:27:22,288.0
1664,Home & Garden,KitchenAid Stand Mixer,267.78,1,2024-04-21 22:01:35,267.78
1665,Automotive,Armor All Protectant,358.77,3,2023-02-17 09:25:12,1076.31
1666,Home & Garden,Vitamix Blender,704.63,2,2024-08-10 06:53:54,1409.26
1667,Home & Garden,Ring Doorbell,716.82,3,2024-03-03 14:32:55,2150.46
1668,Automotive,Garmin Dash Cam,680.14,5,2016-09-19 15:24:44,3400.7
1669,Clothing,Levi's 501 Jeans,41.47,1,2016-06-03 18:30:35,41.47
1670,Sports & Outdoors,Wilson Tennis Racket,114.86,5,2023-03-28 19:28:59,574.3
1671,Electronics,GoPro Hero 12,1858.05,1,2023-04-29 10:31:54,1858.05
1672,Home & Garden,Cuisinart Coffee Maker,459.66,5,2024-03-14 06:07:30,2298.3
1673,Electronics,Canon EOS R5,1453.54,1,2017-12-01 07:00:00,1453.54
1674,Home & Garden,KitchenAid Stand Mixer,182.89,2,2018-11-20 11:33:50,365.78
1675,Automotive,Garmin Dash Cam,907.43,2,2025-05-24 19:52:54,1814.86
1676,Health & Beauty,Sephora Makeup Brush Set,51.93,1,2024-10-05 11:26:48,51.93
1677,Automotive,Yakima Bike Rack,241.27,1,2020-01-01 12:00:04,241.27
1678,Automotive,Chemical Guys Car Wash,821.98,3,2016-04-03 06:06:10,2465.94
1679,Home & Garden,IKEA Billy Bookshelf,785.53,1,2022-07-09 05:12:20,785.53
1680,Home & Garden,West Elm Sofa,745.09,1,2021-04-26 07:52:39,745.09
